_id,length,end_node,start_node,street,street_level,street_name,street_type,slat,slng,elat,elng
67132,25,723909563,366420199,509172786,2,Hồng Bàng,primary,106.634845,106.6346242,10.7543027,10.7542409
67133,13,4984435448,4986046021,509355555,2,Hồng Bàng,primary,106.6381449,106.6382695,10.7546478,10.7546368
67134,88,366424036,4984435448,509355555,2,Hồng Bàng,primary,106.6382695,106.6390704,10.7546368,10.7545466
67135,111,4595655894,366424036,509355555,2,Hồng Bàng,primary,106.6390704,106.6400826,10.7545466,10.7544547
67139,130,5813728970,3339199206,509355555,2,Hồng Bàng,primary,106.641867,106.6430578,10.7542281,10.7541107
67140,10,5772562960,5813728970,509355555,2,Hồng Bàng,primary,106.6430578,106.6431544,10.7541107,10.7541043
67141,85,5813728847,5772562960,509355555,2,Hồng Bàng,primary,106.6431544,106.6439332,10.7541043,10.7540227
67158,23,366368264,5813814385,509355555,2,Hồng Bàng,primary,106.6504975,106.6507117,10.753329,10.7533034
67667,3,4851135957,4672005350,512990054,4,cầu vượt,tertiary,106.678987,106.6790072,10.814573,10.8146011
67668,149,4719951879,4851135957,512990054,4,cầu vượt,tertiary,106.6790072,106.6798577,10.8146011,10.8156584
67669,20,4719951877,4719951879,512990054,4,cầu vượt,tertiary,106.6798577,106.6800056,10.8156584,10.8157766
67965,66,2500270330,366441487,516091246,3,Trần Văn Giàu,secondary,106.550911,106.5514666,10.7709668,10.7707152
67966,32,2500270339,2500270330,516091246,3,Trần Văn Giàu,secondary,106.5514666,106.5517341,10.7707152,10.7705777
67967,71,366472492,2500270339,516091246,3,Trần Văn Giàu,secondary,106.5517341,106.5523084,10.7705777,10.7702783
67984,9,2500270330,2500302632,516091307,4,Võ Hữu Lợi,tertiary,106.5514383,106.5514366,10.770805,10.7707158
67985,9,2500302632,2500270330,516091307,4,Võ Hữu Lợi,tertiary,106.5514966,106.5514983,10.7707146,10.7708038
67986,16,5038652618,2500270330,516091307,4,Võ Hữu Lợi,tertiary,106.5514385,106.5513876,10.7707257,10.7705897
67987,16,2500270330,5038652618,516091307,4,Võ Hữu Lợi,tertiary,106.5514438,106.5514947,10.7705687,10.7707047
67988,107,366474932,5038652618,516091307,4,Võ Hữu Lợi,tertiary,106.5513892,106.5509349,10.7705933,10.7697364
67989,107,5038652618,366474932,516091307,4,Võ Hữu Lợi,tertiary,106.5509879,106.5514422,10.7697082,10.7705651
68197,82,4595643015,5044255954,516774794,4,Minh Phụng,tertiary,106.6433173,106.6431694,10.7554845,10.7547614
68198,51,5044255953,4595643015,516774794,4,Minh Phụng,tertiary,106.6431694,106.643074,10.7547614,10.75431
68199,22,5813728970,5044255953,516774794,4,Minh Phụng,tertiary,106.643074,106.6430578,10.75431,10.7541107
68200,4,5813728967,5813728970,516774794,4,Minh Phụng,tertiary,106.6430578,106.6430562,10.7541107,10.7540668
68201,8,5813728969,5813728967,516774794,4,Minh Phụng,tertiary,106.6430562,106.6431031,10.7540668,10.7540075
68203,48,5772562959,5813728969,516774796,4,Minh Phụng,tertiary,106.6430735,106.6430067,10.7540121,10.7535797
68231,56,5772562652,5772562953,516774796,4,Minh Phụng,tertiary,106.6423818,106.6423045,10.7504414,10.7499411
68232,56,5772562953,5772562652,516774796,4,Minh Phụng,tertiary,106.6423637,106.642441,10.7499319,10.7504322
68233,18,5772562963,5772562652,516774796,4,Minh Phụng,tertiary,106.6423041,106.6422962,10.749938,10.7497757
68234,18,5772562652,5772562963,516774796,4,Minh Phụng,tertiary,106.6423562,106.6423641,10.7497727,10.749935
68235,0,5772562962,5772562963,516774796,4,Minh Phụng,tertiary,106.6422969,106.642296,10.7497808,10.7497768
68236,0,5772562963,5772562962,516774796,4,Minh Phụng,tertiary,106.6423546,106.6423555,10.7497636,10.7497676
68237,80,5800215560,5772562962,516774796,4,Minh Phụng,tertiary,106.6422956,106.6423966,10.749766,10.7490508
68238,80,5772562962,5800215560,516774796,4,Minh Phụng,tertiary,106.642456,106.642355,10.7490592,10.7497744
68251,75,5778115401,5063701325,519268007,4,Hẻm 322 Hòa Hưng,tertiary,106.6707289,106.6709754,10.7785763,10.7779459
68252,75,5063701325,5778115401,519268007,4,Hẻm 322 Hòa Hưng,tertiary,106.6710312,106.6707847,10.7779677,10.7785981
68996,261,4672026882,5360389241,551541068,4,Phường 3,tertiary,106.6769639,106.6785077,10.8122215,10.8140197
68997,80,4672005350,4672026882,551541068,4,Vòng xoay Ngã Sáu Nguyễ Thái Sơn,tertiary,106.6785077,106.678987,10.8140197,10.814573
69048,61,2210752469,5748707821,553966957,2,Quốc lộ 50,primary,106.6557241,106.655748,10.7185728,10.7191263
69049,61,5748707821,2210752469,553966957,2,Quốc lộ 50,primary,106.655688,106.6556641,10.7191289,10.7185754
69050,26,366413935,2210752469,553966957,2,Quốc lộ 50,primary,106.655748,106.6557581,10.7191263,10.7193611
69051,26,2210752469,366413935,553966957,2,Quốc lộ 50,primary,106.6556981,106.655688,10.7193637,10.7191289
69052,39,366441458,366413935,553966957,2,Quốc lộ 50,primary,106.6557581,106.6557733,10.7193611,10.7197118
69053,39,366413935,366441458,553966957,2,Quốc lộ 50,primary,106.6557133,106.6556981,10.7197144,10.7193637
69054,21,2209481076,366441458,553966957,2,Quốc lộ 50,primary,106.6557732,106.6557615,10.7197149,10.7199044
69055,21,366441458,2209481076,553966957,2,Quốc lộ 50,primary,106.6557017,106.6557134,10.7199008,10.7197113
69350,42,1611021940,1611021941,563775071,3,Ngã tư An Sương,primary_link,106.6155366,106.6153114,10.8427068,10.8430161
69351,42,1611021941,1611021940,563775071,3,Ngã tư An Sương,primary_link,106.6152628,106.615488,10.8429807,10.8426714
69358,18,5435389891,5435389890,564075888,3,Bạch Đằng,secondary,106.665098,106.6649922,10.8136193,10.8134862
69359,12,5435389892,5435389891,564075888,3,Bạch Đằng,secondary,106.6649922,106.6649668,10.8134862,10.8133802
69360,34,759599258,5435389892,564075888,3,Bạch Đằng,secondary,106.6649668,106.6649688,10.8133802,10.8130718
69361,35,2092411475,1611021940,564159232,2,Ngã tư An Sương,primary,106.6152693,106.6150124,10.8430226,10.8428335
69362,35,1611021940,2092411475,564159232,2,Ngã tư An Sương,primary,106.615048,106.6153049,10.8427851,10.8429742
69363,210,5436382699,5436382698,564160408,2,Hầm chui An Sương - N1,primary,106.61666,106.6156454,10.8405821,10.8421903
69364,85,1611021940,2210869161,564160409,2,Quốc lộ 1A,primary,106.6159407,106.6152871,10.8434268,10.8429984
69365,8,2246657299,2092411475,564175102,3,Quốc lộ 22,primary_link,106.6150015,106.6149805,10.8428179,10.8427476
69366,8,2092411475,2246657299,564175102,3,Phường Tân Thới Nhất,primary_link,106.6150379,106.6150589,10.8427304,10.8428007
69367,44,723876669,2246657299,564175102,3,Phường Tân Thới Nhất,primary_link,106.614985,106.6152262,10.8427212,10.8423933
69368,44,2246657299,723876669,564175102,3,Phường Tân Thới Nhất,primary_link,106.6152746,106.6150334,10.8424289,10.8427568
69369,18,5436518837,4069480290,564175103,3,Phường Tân Thới Nhất,primary_link,106.6156611,106.6155929,10.8423995,10.842552
69370,14,4069480289,5436518837,564175103,3,Phường Tân Thới Nhất,primary_link,106.6155929,106.6156431,10.842552,10.8426703
69371,17,1611021941,5436518837,564175104,3,Phường Tân Thới Nhất,primary_link,106.6155929,106.6155123,10.842552,10.8426891
69479,61,1834117098,4066307266,566588299,1,Xa lộ Hà Nội,trunk,106.7549692,106.7546475,10.8074545,10.8070038
69480,108,676038646,1834117098,566588299,1,Xa lộ Hà Nội,trunk,106.7546475,106.7540511,10.8070038,10.8062271
69481,113,676038658,676038646,566588299,1,Xa lộ Hà Nội,trunk,106.7540511,106.7533081,10.8062271,10.8055091
69482,170,676038668,676038658,566588299,1,Xa lộ Hà Nội,trunk,106.7533081,106.7521024,10.8055091,10.8045382
69494,29,4066307266,366399883,566588300,1,Xa lộ Hà Nội,trunk,106.755122,106.7549692,10.8076704,10.8074545
69506,16,5755563500,5735306180,567465747,3,Trường Sơn,secondary,106.6647685,106.6647567,10.8103383,10.8101874
69507,27,5755563503,5755563500,567465747,3,Trường Sơn,secondary,106.6647567,106.6647374,10.8101874,10.8099392
69508,38,2077773996,5755563503,567465747,3,Trường Sơn,secondary,106.6647374,106.6647102,10.8099392,10.8095915
69509,12,366463689,2077773996,567465747,3,Trường Sơn,secondary,106.6647102,106.6647001,10.8095915,10.8094773
69510,8,2077773651,366463689,567465747,3,Trường Sơn,secondary,106.6647001,106.6646939,10.8094773,10.8093981
69511,50,2077773685,2077773651,567465747,3,Trường Sơn,secondary,106.6646939,106.6646425,10.8093981,10.808949
69512,9,2077773933,2077773685,567465747,3,Trường Sơn,secondary,106.6646425,106.6646346,10.808949,10.8088602
69513,66,4035870279,2077773933,567465747,3,Trường Sơn,secondary,106.6646346,106.6645821,10.8088602,10.8082605
69514,56,5721685976,4035870279,567465747,3,Trường Sơn,secondary,106.6645821,106.6645365,10.8082605,10.8077552
69515,7,366367839,5721685976,567465747,3,Trường Sơn,secondary,106.6645365,106.6645284,10.8077552,10.8076894
69516,39,2077773723,366367839,567465747,3,Trường Sơn,secondary,106.6645284,106.6644903,10.8076894,10.8073324
69517,11,366369078,2077773723,567465747,3,Trường Sơn,secondary,106.6644903,106.6644795,10.8073324,10.8072313
69518,25,3169684690,366369078,567465747,3,Trường Sơn,secondary,106.6644795,106.6644611,10.8072313,10.8070071
69519,39,1335443467,3169684690,567465747,3,Trường Sơn,secondary,106.6644611,106.6644313,10.8070071,10.8066514
69520,80,366406232,1335443467,567465747,3,Trường Sơn,secondary,106.6644313,106.6643738,10.8066514,10.8059341
69521,49,2072605305,2072605346,567465748,3,Trường Sơn,secondary,106.6648739,106.6648445,10.812469,10.8120226
69522,34,5725018956,2072605305,567465749,3,Trường Sơn,secondary,106.6648445,106.6648526,10.8120226,10.8117157
69523,41,773533475,5725018956,567465749,3,Trường Sơn,secondary,106.6648526,106.6648548,10.8117157,10.811344
69531,40,1404352928,366450497,567467691,3,Trần Quốc Hoàn,secondary,106.6642796,106.664164,10.8045759,10.8042324
69532,188,366437635,1404352928,567467691,3,Trần Quốc Hoàn,secondary,106.664164,106.6635788,10.8042324,10.8026411
69533,32,366450497,2077773917,567467694,3,Trường Sơn,secondary,106.6643303,106.6642796,10.8048631,10.8045759
69607,27,4629703854,4629703851,567485853,2,3 Tháng 2,primary,106.6679949,106.6682185,10.7681015,10.7682159
69608,92,5462344907,4629703854,567485853,2,3 Tháng 2,primary,106.6682185,106.6689564,10.7682159,10.7686209
69609,6,5757841617,5462344907,567485853,2,3 Tháng 2,primary,106.6689564,106.6690075,10.7686209,10.7686494
69610,133,4629703864,5757841617,567485853,2,3 Tháng 2,primary,106.6690075,106.6700729,10.7686494,10.769243
69611,50,2999030272,4629359719,567485854,2,3 Tháng 2,primary,106.6677962,106.6673908,10.7681682,10.7679525
69612,33,2433653223,2999030272,567485854,2,3 Tháng 2,primary,106.6673908,106.6671261,10.7679525,10.7678066
69613,12,2999030270,2433653223,567485854,2,3 Tháng 2,primary,106.6671261,106.6670229,10.7678066,10.767749
69614,34,4629703859,2999030270,567485854,2,3 Tháng 2,primary,106.6670229,106.6667502,10.767749,10.7675953
69615,15,4629703855,4629703859,567485854,2,3 Tháng 2,primary,106.6667502,106.6666303,10.7675953,10.7675139
69616,3,4629359734,4629703855,567485854,2,3 Tháng 2,primary,106.6666303,106.6666044,10.7675139,10.7674947
69617,12,4629703866,4629359734,567485854,2,3 Tháng 2,primary,106.6666044,106.6665142,10.7674947,10.7674299
69618,81,5757739024,4629703866,567485854,2,3 Tháng 2,primary,106.6665142,106.665863,10.7674299,10.7670761
69619,23,5757739022,5757739024,567485854,2,3 Tháng 2,primary,106.665863,106.6656713,10.7670761,10.766972
69620,48,4629359733,5757739022,567485854,2,3 Tháng 2,primary,106.6656713,106.6652854,10.766972,10.7667623
69630,6,5757841588,4629703863,567493097,3,Đường 3 Tháng 2,primary_link,106.6700305,106.6699972,10.7692937,10.7692426
69631,25,2841264942,4629359733,567493102,2,3 Tháng 2,primary,106.6652854,106.6650843,10.7667623,10.7666374
69632,13,2841264942,5462344911,567493111,3,Đường 3 Tháng 2,primary_link,106.6652083,106.6650843,10.7666392,10.7666374
69633,40,5462344912,366473383,567493113,2,Đường 3 Tháng 2,primary,106.6648075,106.6651306,10.7663826,10.766554
69635,57,4629359730,5462344912,567499448,2,Đường 3 Tháng 2,primary,106.6651306,106.6656006,10.766554,10.7667954
69636,136,2433653225,2841264942,567499453,2,3 Tháng 2,primary,106.6650843,106.6639913,10.7666374,10.766037
69732,18,4067989314,4851135954,568236971,2,Phạm Văn Đồng,primary,106.6792135,106.679098,10.8142882,10.8141709
69738,97,5786407184,4719951877,568236972,2,Nguyễn Thái Sơn,primary,106.6800056,106.680541,10.8157766,10.8164785
69739,8,1401875313,5786407184,568236972,2,Nguyễn Thái Sơn,primary,106.680541,106.6805875,10.8164785,10.8165395
69792,30,5467431349,2233747342,568271156,2,Trường Chinh,primary,106.6529851,106.6532276,10.7930924,10.7929508
69793,11,3806810442,5467431349,568271156,2,Trường Chinh,primary,106.6532276,106.6533143,10.7929508,10.7929004
69814,5,5467459910,5721506217,568277866,2,Quận Gò Vấp,primary,106.6899702,106.6900175,10.8193249,10.8193092
69815,5,5467459897,5467459910,568277866,2,Quận Gò Vấp,primary,106.6900175,106.6900639,10.8193092,10.8193084
69816,3,5467459898,5467459897,568277866,2,Quận Gò Vấp,primary,106.6900639,106.6900951,10.8193084,10.8193177
69817,6,5721506216,5467459898,568277866,2,Quận Gò Vấp,primary,106.6900951,106.6901487,10.8193177,10.8193469
69818,3,5467463651,5721506216,568277866,2,Quận Gò Vấp,primary,106.6901487,106.6901681,10.8193469,10.8193676
69819,3,5467459899,5467463651,568277866,2,Quận Gò Vấp,primary,106.6901681,106.6901834,10.8193676,10.8193914
69820,3,3642303456,5467459899,568277866,2,Quận Gò Vấp,primary,106.6901834,106.690194,10.8193914,10.8194175
69821,5,5467459900,3642303456,568277866,2,Quận Gò Vấp,primary,106.690194,106.6902002,10.8194175,10.8194696
69822,5,5467459901,5467459900,568277866,2,Quận Gò Vấp,primary,106.6902002,106.6901884,10.8194696,10.8195208
69823,5,3642303455,5467459901,568277866,2,Quận Gò Vấp,primary,106.6901884,106.6901597,10.8195208,10.8195651
69824,4,5467459902,3642303455,568277866,2,Quận Gò Vấp,primary,106.6901597,106.6901286,10.8195651,10.819591
69825,4,5467459907,5467459902,568277866,2,Quận Gò Vấp,primary,106.6901286,106.6900917,10.819591,10.8196082
69826,4,5467459908,5467459907,568277866,2,Quận Gò Vấp,primary,106.6900917,106.6900515,10.8196082,10.8196154
69827,2,5467463649,5467459908,568277866,2,Quận Gò Vấp,primary,106.6900515,106.690026,10.8196154,10.8196147
69828,2,5467459909,5467463649,568277866,2,Quận Gò Vấp,primary,106.690026,106.6900009,10.8196147,10.8196099
69829,5,5467463648,5467459909,568277866,2,Quận Gò Vấp,primary,106.6900009,106.689956,10.8196099,10.8195896
69830,4,5467459903,5467463648,568277866,2,Quận Gò Vấp,primary,106.689956,106.6899222,10.8195896,10.8195596
69831,4,5467459904,5467459903,568277866,2,Quận Gò Vấp,primary,106.6899222,106.6898987,10.8195596,10.8195213
69832,5,3642303439,5467459904,568277866,2,Quận Gò Vấp,primary,106.6898987,106.6898926,10.8195213,10.8194754
69833,4,5467459905,3642303439,568277866,2,Quận Gò Vấp,primary,106.6898926,106.6898891,10.8194754,10.8194327
69834,5,5467459906,5467459905,568277866,2,Quận Gò Vấp,primary,106.6898891,106.6899042,10.8194327,10.8193899
69835,5,5467463646,5467459906,568277866,2,Quận Gò Vấp,primary,106.6899042,106.6899314,10.8193899,10.8193532
69836,5,5721506217,5467463646,568277866,2,Quận Gò Vấp,primary,106.6899314,106.6899702,10.8193532,10.8193249
69837,11,5742410693,5467501941,568287088,2,Phường Hiệp Bình Chánh,primary,106.7138423,106.7139018,10.8257089,10.8256276
69838,3,4067978570,5742410693,568287088,2,Phường Hiệp Bình Chánh,primary,106.7139018,106.7139281,10.8256276,10.825603
69839,3,5467501942,4067978570,568287088,2,Phường Hiệp Bình Chánh,primary,106.7139281,106.7139568,10.825603,10.8255812
69840,13,5467501943,5467501942,568287088,2,Phường Hiệp Bình Chánh,primary,106.7139568,106.7140647,10.8255812,10.8255305
69841,13,5467501944,5467501943,568287088,2,Phường Hiệp Bình Chánh,primary,106.7140647,106.7141836,10.8255305,10.8255167
69842,13,3641987810,5467501944,568287088,2,Phường Hiệp Bình Chánh,primary,106.7141836,106.7143007,10.8255167,10.8255413
69843,11,5467501945,3641987810,568287088,2,Phường Hiệp Bình Chánh,primary,106.7143007,106.7143948,10.8255413,10.8255948
69844,11,5467501946,5467501945,568287088,2,Phường Hiệp Bình Chánh,primary,106.7143948,106.7144688,10.8255948,10.8256731
69845,11,5467489729,5467501946,568287088,2,Phường Hiệp Bình Chánh,primary,106.7144688,106.714516,10.8256731,10.8257693
69846,8,5467501947,5467489729,568287088,2,Phường Hiệp Bình Chánh,primary,106.714516,106.7145312,10.8257693,10.8258464
69847,8,5467501948,5467501947,568287088,2,Phường Hiệp Bình Chánh,primary,106.7145312,106.714529,10.8258464,10.8259248
69848,8,5467501957,5467501948,568287088,2,Phường Hiệp Bình Chánh,primary,106.714529,106.7145095,10.8259248,10.8260009
69849,8,5467501958,5467501957,568287088,2,Phường Hiệp Bình Chánh,primary,106.7145095,106.7144737,10.8260009,10.826071
69850,8,2418505278,5467501958,568287088,2,Phường Hiệp Bình Chánh,primary,106.7144737,106.7144232,10.826071,10.8261318
69851,9,5742410691,2418505278,568287088,2,Phường Hiệp Bình Chánh,primary,106.7144232,106.7143508,10.8261318,10.8261862
69852,8,5467501950,5742410691,568287088,2,Phường Hiệp Bình Chánh,primary,106.7143508,106.7142761,10.8261862,10.8262187
69853,8,5467501951,5467501950,568287088,2,Phường Hiệp Bình Chánh,primary,106.7142761,106.7141959,10.8262187,10.826234
69854,8,5467501952,5467501951,568287088,2,Phường Hiệp Bình Chánh,primary,106.7141959,106.7141142,10.826234,10.8262315
69855,8,2965453043,5467501952,568287088,2,Phường Hiệp Bình Chánh,primary,106.7141142,106.7140352,10.8262315,10.8262112
69856,11,5467501953,2965453043,568287088,2,Phường Hiệp Bình Chánh,primary,106.7140352,106.7139451,10.8262112,10.826162
