,period,segment_id,date,weekday,tomtom_velocity,base_LOS,isHot,weather,temperature,district,lat,lng,is_morning
1026,period_15_15,33844,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.79028895,106.6524574,0
1027,period_15_15,33845,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.79034755,106.65241935,0
1028,period_15_15,33846,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.79028835,106.65242955,0
1029,period_15_15,33847,2022-03-20,6,30,B,True,few clouds,27,Quận 11,10.79033325,106.65237605,0
1030,period_15_15,33848,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.79027965,106.65240305,0
1031,period_15_15,33850,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7902637,106.6523808,0
1032,period_15_15,33852,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.79024195,106.6523643,0
1033,period_15_15,33854,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7902159,106.65235525,0
1034,period_15_15,33856,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.79018815,106.6523546,0
1035,period_15_15,33858,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.79016155,106.6523628,0
1036,period_15_15,33860,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.79013855,106.65237905,0
1037,period_15_15,33862,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.79012145,106.65240195,0
1038,period_15_15,33864,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.79011215,106.6524291,0
1039,period_15_15,33865,2022-03-20,6,30,B,True,few clouds,27,Quận 11,10.79005245,106.6524671,0
1040,period_15_15,33866,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.79011185,106.6524585,0
1041,period_15_15,33867,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.79006715,106.652514,0
1042,period_15_15,33868,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.79012075,106.6524872,0
1043,period_15_15,33869,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.790096,106.65255385,0
1044,period_15_15,33870,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7901382,106.65251125,0
1045,period_15_15,33883,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.79263445,106.65328515,0
1046,period_15_15,33884,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7927811,106.6533787,0
1047,period_15_15,36661,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7883437,106.6567705,0
1048,period_15_15,36662,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7884037,106.6567705,0
1049,period_15_15,36663,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7883355,106.6573752,0
1050,period_15_15,36664,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7883955,106.6573766,0
1051,period_15_15,36665,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7883252,106.6578576,0
1052,period_15_15,36666,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7883852,106.6578586,0
1053,period_15_15,36667,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7883227,106.65800555,0
1054,period_15_15,36668,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7883827,106.65800655,0
1055,period_15_15,36669,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7883203,106.65814515,0
1056,period_15_15,36670,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7883803,106.65814615,0
1057,period_15_15,36671,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7883184,106.6582562,0
1058,period_15_15,36672,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7883784,106.658257,0
1059,period_15_15,36673,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7883166,106.6583624,0
1060,period_15_15,36674,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7883766,106.6583634,0
1061,period_15_15,36675,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78831165,106.65865265,0
1062,period_15_15,36676,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78837165,106.65865365,0
1063,period_15_15,36677,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78830715,106.6589167,0
1064,period_15_15,36678,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78836715,106.6589177,0
1065,period_15_15,36679,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78830475,106.65905785,0
1066,period_15_15,36680,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78836475,106.65905885,0
1067,period_15_15,36681,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78830245,106.65919395,0
1068,period_15_15,36682,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78836245,106.65919495,0
1069,period_15_15,36683,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7883004,106.65931295,0
1070,period_15_15,36684,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7883604,106.65931395,0
1071,period_15_15,36685,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78829165,106.659823,0
1072,period_15_15,36686,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78835165,106.659824,0
1073,period_15_15,36687,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78828345,106.6603141,0
1074,period_15_15,36688,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78834345,106.6603147,0
1075,period_15_15,36689,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7882759,106.66096375,0
1076,period_15_15,36690,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7883359,106.66096435,0
1077,period_15_15,36691,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78829695,106.6617726,0
1078,period_15_15,36692,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78835635,106.6617638,0
1079,period_15_15,36695,2022-03-20,6,30,B,True,few clouds,27,Quận 11,10.77788255,106.65591855,0
1080,period_15_15,36696,2022-03-20,6,30,B,True,few clouds,27,Quận 11,10.77792915,106.65595635,0
1081,period_15_15,36697,2022-03-20,6,30,B,True,few clouds,27,Quận 11,10.77777505,106.65598265,0
1082,period_15_15,36698,2022-03-20,6,30,B,True,few clouds,27,Quận 11,10.77780085,106.65603685,0
1083,period_15_15,37056,2022-03-20,6,30,B,True,few clouds,27,Quận 11,10.77197485,106.65770175,0
1084,period_15_15,37057,2022-03-20,6,30,B,True,few clouds,27,Quận 11,10.77203265,106.65768595,0
1085,period_15_15,37991,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78581835,106.66640745,0
1086,period_15_15,37992,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78579395,106.66635265,0
1087,period_15_15,37994,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7859577,106.6662639,0
1088,period_15_15,41864,2022-03-20,6,30,B,True,few clouds,27,Quận 10,10.77652865,106.65642785,0
1089,period_15_15,41865,2022-03-20,6,30,B,True,few clouds,27,Quận 10,10.77658605,106.65641065,0
1090,period_15_15,41936,2022-03-20,6,30,B,True,few clouds,27,Quận 10,10.7681588,106.6669489,0
1091,period_15_15,41937,2022-03-20,6,30,B,True,few clouds,27,Quận 10,10.77726895,106.66268055,0
1092,period_15_15,41938,2022-03-20,6,30,B,True,few clouds,27,Quận 10,10.77731015,106.66263695,0
1093,period_15_15,46959,2022-03-20,6,30,B,True,few clouds,27,Quận 10,10.76806525,106.6668993,0
1094,period_15_15,47390,2022-03-20,6,30,B,True,few clouds,27,Quận 11,10.7720486,106.65786705,0
1095,period_15_15,47391,2022-03-20,6,30,B,True,few clouds,27,Quận 11,10.772102,106.65783965,0
1096,period_15_15,47392,2022-03-20,6,30,B,True,few clouds,27,Quận 11,10.77231535,106.65836715,0
1097,period_15_15,47393,2022-03-20,6,30,B,True,few clouds,27,Quận 11,10.77236815,106.65833875,0
1098,period_15_15,47394,2022-03-20,6,30,B,True,few clouds,27,Quận 11,10.77254125,106.65878615,0
1099,period_15_15,47395,2022-03-20,6,30,B,True,few clouds,27,Quận 11,10.77259405,106.65875775,0
1100,period_15_15,47396,2022-03-20,6,30,B,True,few clouds,27,Quận 11,10.7727731,106.65921615,0
1101,period_15_15,47397,2022-03-20,6,30,B,True,few clouds,27,Quận 11,10.7728259,106.65918775,0
1102,period_15_15,47398,2022-03-20,6,30,B,True,few clouds,27,Quận 11,10.77309235,106.65980895,0
1103,period_15_15,47399,2022-03-20,6,30,B,True,few clouds,27,Quận 11,10.77314515,106.65978055,0
1104,period_15_15,47400,2022-03-20,6,30,B,True,few clouds,27,Quận 11,10.7732094,106.6600217,0
1105,period_15_15,47401,2022-03-20,6,30,B,True,few clouds,27,Quận 11,10.7732572,106.6599855,0
1106,period_15_15,47402,2022-03-20,6,30,B,True,few clouds,27,Quận 11,10.77326585,106.6601214,0
1107,period_15_15,47403,2022-03-20,6,30,B,True,few clouds,27,Quận 11,10.77331845,106.6600926,0
1108,period_15_15,47404,2022-03-20,6,30,B,True,few clouds,27,Quận 11,10.7733305,106.6602386,0
1109,period_15_15,47405,2022-03-20,6,30,B,True,few clouds,27,Quận 11,10.7733827,106.660209,0
1110,period_15_15,47406,2022-03-20,6,30,B,True,few clouds,27,Quận 11,10.77346745,106.6604976,0
1111,period_15_15,47407,2022-03-20,6,30,B,True,few clouds,27,Quận 11,10.77352065,106.6604698,0
1112,period_15_15,47408,2022-03-20,6,30,B,True,few clouds,27,Quận 11,10.7736273,106.66080025,0
1113,period_15_15,47409,2022-03-20,6,30,B,True,few clouds,27,Quận 11,10.7736801,106.66077185,0
1114,period_15_15,47410,2022-03-20,6,30,B,True,few clouds,27,Quận 11,10.77381585,106.66114985,0
1115,period_15_15,47411,2022-03-20,6,30,B,True,few clouds,27,Quận 11,10.77386865,106.66112145,0
1116,period_15_15,47412,2022-03-20,6,30,B,True,few clouds,27,Quận 11,10.77394975,106.6614159,0
1117,period_15_15,47413,2022-03-20,6,30,B,True,few clouds,27,Quận 11,10.77398675,106.6614631,0
1118,period_15_15,47414,2022-03-20,6,30,B,True,few clouds,27,Quận 11,10.773863899999998,106.6614867,0
1119,period_15_15,47415,2022-03-20,6,30,B,True,few clouds,27,Quận 11,10.7739027,106.6615325,0
1120,period_15_15,55852,2022-03-20,6,30,B,True,few clouds,27,Quận 11,10.7743962,106.6573348,0
1121,period_15_15,55853,2022-03-20,6,30,B,True,few clouds,27,Quận 11,10.7744536,106.6573172,0
1122,period_15_15,55854,2022-03-20,6,30,B,True,few clouds,27,Quận 11,10.7744984,106.6576116,0
1123,period_15_15,55855,2022-03-20,6,30,B,True,few clouds,27,Quận 11,10.7745424,106.6575708,0
1124,period_15_15,55856,2022-03-20,6,30,B,True,few clouds,27,Quận 11,10.7746753,106.6577537,0
1125,period_15_15,55857,2022-03-20,6,30,B,True,few clouds,27,Quận 11,10.7747117,106.6577059,0
1126,period_15_15,55858,2022-03-20,6,30,B,True,few clouds,27,Quận 10,10.77511005,106.65808495,0
1127,period_15_15,55859,2022-03-20,6,30,B,True,few clouds,27,Quận 10,10.77514645,106.65803715,0
1128,period_15_15,55860,2022-03-20,6,30,B,True,few clouds,27,Quận 10,10.77548415,106.65837155,0
1129,period_15_15,55861,2022-03-20,6,30,B,True,few clouds,27,Quận 10,10.77552095,106.65832415,0
1130,period_15_15,55862,2022-03-20,6,30,B,True,few clouds,27,Quận 10,10.7758118,106.6586269,0
1131,period_15_15,55863,2022-03-20,6,30,B,True,few clouds,27,Quận 10,10.7758486,106.6585795,0
1132,period_15_15,55864,2022-03-20,6,30,B,True,few clouds,27,Quận 10,10.77612135,106.65886815,0
1133,period_15_15,55865,2022-03-20,6,30,B,True,few clouds,27,Quận 10,10.77615815,106.65882075,0
1134,period_15_15,55866,2022-03-20,6,30,B,True,few clouds,27,Quận 10,10.77653015,106.6591868,0
1135,period_15_15,55867,2022-03-20,6,30,B,True,few clouds,27,Quận 10,10.77656695,106.6591394,0
1136,period_15_15,55868,2022-03-20,6,30,B,True,few clouds,27,Quận 10,10.77701075,106.65954595,0
1137,period_15_15,55869,2022-03-20,6,30,B,True,few clouds,27,Quận 10,10.77704415,106.65949615,0
1138,period_15_15,55870,2022-03-20,6,30,B,True,few clouds,27,Quận 10,10.77753235,106.6598967,0
1139,period_15_15,55871,2022-03-20,6,30,B,True,few clouds,27,Quận 10,10.77756575,106.6598469,0
1140,period_15_15,55872,2022-03-20,6,30,B,True,few clouds,27,Quận 10,10.77797505,106.6601944,0
1141,period_15_15,55873,2022-03-20,6,30,B,True,few clouds,27,Quận 10,10.77800845,106.6601446,0
1142,period_15_15,55874,2022-03-20,6,30,B,True,few clouds,27,Quận 10,10.77816315,106.66039025,0
1143,period_15_15,55875,2022-03-20,6,30,B,True,few clouds,27,Quận 10,10.77820955,106.66035225,0
1144,period_15_15,55876,2022-03-20,6,30,B,True,few clouds,27,Quận 10,10.7783107,106.66056995,0
1145,period_15_15,55877,2022-03-20,6,30,B,True,few clouds,27,Quận 10,10.7783571,106.66053195,0
1146,period_15_15,55878,2022-03-20,6,30,B,True,few clouds,27,Quận 10,10.77841605,106.6606723,0
1147,period_15_15,55879,2022-03-20,6,30,B,True,few clouds,27,Quận 10,10.77845665,106.6606281,0
1148,period_15_15,55880,2022-03-20,6,30,B,True,few clouds,27,Quận 10,10.77864135,106.6608789,0
1149,period_15_15,55881,2022-03-20,6,30,B,True,few clouds,27,Quận 10,10.77868195,106.6608347,0
1150,period_15_15,56629,2022-03-20,6,30,B,True,few clouds,27,Quận 3,10.79267825,106.6536901,0
1151,period_15_15,56631,2022-03-20,6,30,B,True,few clouds,27,Quận 3,10.79278985,106.65346155,0
1152,period_15_15,56633,2022-03-20,6,30,B,True,few clouds,27,Quận 3,10.79284735,106.65335585,0
1153,period_15_15,56812,2022-03-20,6,30,B,True,few clouds,27,Quận 3,10.7779991,106.65633765,0
1154,period_15_15,62974,2022-03-20,6,30,B,True,few clouds,27,Quận 11,10.7758225,106.65662425,0
1155,period_15_15,62975,2022-03-20,6,30,B,True,few clouds,27,Quận 11,10.7757651,106.65664165,0
1156,period_15_15,63094,2022-03-20,6,30,B,True,few clouds,27,Quận 10,10.768304,106.6680448,0
1157,period_15_15,63123,2022-03-20,6,30,B,True,few clouds,27,Quận 10,10.76922095,106.66983245,0
1158,period_15_15,63124,2022-03-20,6,30,B,True,few clouds,27,Quận 10,10.76895625,106.66931135,0
1159,period_15_15,63125,2022-03-20,6,30,B,True,few clouds,27,Quận 10,10.76857565,106.66857355,0
1160,period_15_15,63375,2022-03-20,6,30,B,True,few clouds,27,Quận 10,10.7638883,106.6599654,0
1161,period_15_15,63493,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7867259,106.6535398,0
1162,period_15_15,63494,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7867805,106.653515,0
1163,period_15_15,63495,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78682885,106.6538678,0
1164,period_15_15,63496,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78688645,106.6538506,0
1165,period_15_15,63497,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78712045,106.65485625,0
1166,period_15_15,63498,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78717805,106.65483925,0
1167,period_15_15,63499,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7873962,106.65578405,0
1168,period_15_15,63500,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7874536,106.65576645,0
1169,period_15_15,63501,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78566375,106.65384245,0
1170,period_15_15,63502,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78560435,106.65385065,0
1171,period_15_15,63503,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7837223,106.6550351,0
1172,period_15_15,63504,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7837817,106.6550269,0
1173,period_15_15,63505,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78382665,106.65576535,0
1174,period_15_15,63506,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78388585,106.65575555,0
1175,period_15_15,63507,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78393095,106.65603065,0
1176,period_15_15,63508,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78398015,106.65599625,0
1177,period_15_15,63509,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7843165,106.65644485,0
1178,period_15_15,63510,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7843587,106.65640205,0
1179,period_15_15,63511,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7846293,106.6567876,0
1180,period_15_15,63512,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7846875,106.6567728,0
1181,period_15_15,63513,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78462965,106.65686355,0
1182,period_15_15,63514,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78468605,106.65688415,0
1183,period_15_15,63515,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78461105,106.65692795,0
1184,period_15_15,63516,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78467045,106.65693655,0
1185,period_15_15,63517,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7847217,106.6570665,0
1186,period_15_15,63518,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7847617,106.6570219,0
1187,period_15_15,63519,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7849242,106.65725615,0
1188,period_15_15,63520,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7849662,106.65721335,0
1189,period_15_15,63521,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78508125,106.65740985,0
1190,period_15_15,63522,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78512325,106.65736685,0
1191,period_15_15,63523,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7854147,106.6576898,0
1192,period_15_15,63524,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7854525,106.6576432,0
1193,period_15_15,63525,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7857212,106.65794655,0
1194,period_15_15,63526,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7857648,106.65790535,0
1195,period_15_15,63527,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7857838,106.6580045,0
1196,period_15_15,63528,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7858194,106.6579563,0
1197,period_15_15,63529,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7858668,106.65807025,0
1198,period_15_15,63530,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7859046,106.65802365,0
1199,period_15_15,63531,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78598985,106.65817345,0
1200,period_15_15,63532,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78602905,106.65812805,0
1201,period_15_15,63533,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7860996,106.65826865,0
1202,period_15_15,63534,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.786139,106.65822345,0
1203,period_15_15,63535,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78622765,106.65837465,0
1204,period_15_15,63536,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78626525,106.65832785,0
1205,period_15_15,63537,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7863619,106.6584832,0
1206,period_15_15,63538,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7863999,106.6584368,0
1207,period_15_15,63539,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7864683,106.6585689,0
1208,period_15_15,63540,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7865055,106.6585219,0
1209,period_15_15,63541,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78657775,106.6586575,0
1210,period_15_15,63542,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.786615950000002,106.6586111,0
1211,period_15_15,63543,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7867528,106.6588048,0
1212,period_15_15,63544,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7867916,106.6587592,0
1213,period_15_15,63545,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78693015,106.6589565,0
1214,period_15_15,63546,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78696935,106.6589111,0
1215,period_15_15,63547,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7870361,106.65905815,0
1216,period_15_15,63548,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7870801,106.65901735,0
1217,period_15_15,63549,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7870881,106.65911395,0
1218,period_15_15,63550,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7871293,106.65907035,0
1219,period_15_15,63551,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7871394,106.65916275,0
1220,period_15_15,63552,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7871808,106.65911915,0
1221,period_15_15,63553,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7873631,106.65937515,0
1222,period_15_15,63554,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7874045,106.65933155,0
1223,period_15_15,63555,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78756495,106.65956685,0
1224,period_15_15,63556,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78760635,106.65952345,0
1225,period_15_15,63557,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78761265,106.6596161,0
1226,period_15_15,63558,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78765745,106.6595761,0
1227,period_15_15,63559,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78768125,106.65969025,0
1228,period_15_15,63560,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78772485,106.65964905,0
1229,period_15_15,63561,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78774925,106.6597635,0
1230,period_15_15,63562,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78779385,106.6597233,0
1231,period_15_15,63563,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78778775,106.65980795,0
1232,period_15_15,63564,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78783415,106.65976995,0
1233,period_15_15,63565,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78781775,106.659844,0
1234,period_15_15,63566,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78786335,106.659805,0
1235,period_15_15,63567,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.787907,106.65997435,0
1236,period_15_15,63568,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.787957,106.65994115,0
1237,period_15_15,63569,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78807505,106.66017265,0
1238,period_15_15,63570,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78811465,106.66012765,0
1239,period_15_15,63571,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7882409,106.66027905,0
1240,period_15_15,63572,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7882615,106.66022265,0
1241,period_15_15,68251,2022-03-20,6,30,B,True,few clouds,27,Quận 10,10.7782611,106.67085215,0
1242,period_15_15,68252,2022-03-20,6,30,B,True,few clouds,27,Quận 10,10.7782829,106.67090795,0
1243,period_15_15,69611,2022-03-20,6,30,B,True,few clouds,27,Quận 10,10.76806035,106.6675935,0
1244,period_15_15,69612,2022-03-20,6,30,B,True,few clouds,27,Quận 10,10.76787955,106.66725845,0
1245,period_15_15,69613,2022-03-20,6,30,B,True,few clouds,27,Quận 10,10.7677778,106.6670745,0
1246,period_15_15,69614,2022-03-20,6,30,B,True,few clouds,27,Quận 10,10.76767215,106.66688655,0
1247,period_15_15,69615,2022-03-20,6,30,B,True,few clouds,27,Quận 10,10.7675546,106.66669025,0
1248,period_15_15,69616,2022-03-20,6,30,B,True,few clouds,27,Quận 10,10.7675043,106.66661735,0
1249,period_15_15,69617,2022-03-20,6,30,B,True,few clouds,27,Quận 10,10.7674623,106.6665593,0
1250,period_15_15,69618,2022-03-20,6,30,B,True,few clouds,27,Quận 10,10.767253,106.6661886,0
1251,period_15_15,69619,2022-03-20,6,30,B,True,few clouds,27,Quận 10,10.76702405,106.66576715,0
1252,period_15_15,69620,2022-03-20,6,30,B,True,few clouds,27,Quận 10,10.76686715,106.66547835,0
1253,period_15_15,69631,2022-03-20,6,30,B,True,few clouds,27,Quận 10,10.76669985,106.66518485,0
1254,period_15_15,81781,2022-03-20,6,30,B,True,few clouds,27,Quận 10,10.7787571,106.6707202,0
1255,period_15_15,81782,2022-03-20,6,30,B,True,few clouds,27,Quận 10,10.7787345,106.6706646,0
1256,period_15_15,82140,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7882215,106.65645055,0
1257,period_15_15,82141,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7882017,106.65650715,0
1258,period_15_15,82142,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7879792,106.6563554,0
1259,period_15_15,82143,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7879532,106.6564094,0
1260,period_15_15,82144,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7878871,106.65630445,0
1261,period_15_15,82145,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7878449,106.65634705,0
1262,period_15_15,82146,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7878594,106.65626115,0
1263,period_15_15,82147,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7878054,106.65628735,0
1264,period_15_15,82148,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78783835,106.6562005,0
1265,period_15_15,82149,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78777955,106.6562121,0
1266,period_15_15,82150,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7878201,106.65613815,0
1267,period_15_15,82151,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7877649,106.65616155,0
1268,period_15_15,82152,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78777435,106.6560805,0
1269,period_15_15,82153,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78773595,106.6561265,0
1270,period_15_15,82154,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78768055,106.65604525,0
1271,period_15_15,82155,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78767395,106.65610485,0
1272,period_15_15,82156,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7875988,106.6560297,0
